x_points,y_points,density
1.1177974939346313,0.7147198820469638,1
1.1189227104187012,0.7154393456323945,1
1.1183496713638306,0.7161367557920777,1
1.124175786972046,0.7198675169639827,1
1.1254527568817139,0.719614658301398,1
1.1260737180709839,0.7210828597630312,1
1.125601053237915,0.7207801881847241,1
1.1268863677978516,0.720531309332057,1
1.1184216737747192,0.7161828626352801,1
1.119823932647705,0.7160155872581871,1
1.1190755367279053,0.7166015646799243,1
1.1206028461456299,0.7154476699528594,1
1.1231385469436646,0.7192033188800356,1
1.124483585357666,0.7189949698863592,1
1.1200482845306396,0.7172244650781554,1
1.1213412284851074,0.7180524035241375,1
1.126450777053833,0.7202527925462573,1
1.1188400983810425,0.7153865234833636,1
1.119880199432373,0.7160515642485805,1
1.1203868389129639,0.7163755096069957,1
1.654154658317566,1.5611825545218156,1
1.1212854385375977,0.7180166783542389,1
1.1227976083755493,0.7179169559559909,1
1.124150276184082,0.7187818519517407,1
1.1264113187789917,0.7212990428424173,1
1.1275161504745483,0.7209339924681764,1
1.1272685527801514,0.7218479738183584,1
1.1282519102096558,0.720331206596328,1
1.127550482749939,0.7209559445301114,1
1.124728798866272,0.7202216388938103,1
1.1259701251983643,0.7199454636791679,1
1.1249239444732666,0.7203466006526221,1
1.1262141466140747,0.720101491008268,1
1.1236469745635986,0.7195288912082777,1
1.124999761581421,0.7193250130397563,1
1.1210144758224487,0.7178431670055649,1
1.1222730875015259,0.7175815772319846,1
1.1191072463989258,0.7166218700115333,1
1.1204490661621094,0.7164152977192528,1
1.1202564239501953,0.7173577474427768,1
1.1192859411239624,0.7156715953987689,1
1.1175620555877686,0.7156324049426767,1
1.1191693544387817,0.7155970498551147,1
1.1171053647994995,0.7153399623660072,1
1.1185476779937744,0.7141355500785759,1
1.1225823163986206,0.7177792982342738,1
1.1272753477096558,0.7218523249608461,1
1.1257810592651367,0.719824574893651,1
1.1267732381820679,0.7204589742390838,1
1.122808814048767,0.716856067764554,1
1.126054048538208,0.721070264350567,1
1.127455234527588,0.7208950428027293,1
1.1314952373504639,0.7245545371173387,1
1.132605791091919,0.7241883094275963,1
1.1358717679977417,0.7262765755415962,1
1.1366972923278809,0.7268044159197197,1
1.133601427078247,0.72482491922371,1
1.1311531066894531,0.7232594628069735,1
1.1320655345916748,0.7238428693418698,1
1.125493049621582,0.7196404214851967,1
1.1265088319778442,0.7202899128732098,1
1.1260725259780884,0.7200109387527863,1
1.125670313835144,0.7197537642494234,1
1.1297557353973389,0.7234406446405021,1
1.1312321424484253,0.7233099982828862,1
1.1316988468170166,0.7236084091248145,1
1.1324331760406494,0.7240779393384233,1
1.1251181364059448,0.720470951724769,1
1.1266487836837769,0.7203793980145696,1
1.1248652935028076,0.7203090434227288,1
1.1262990236282349,0.7201557613836073,1
1.1225264072418213,0.7188113343769822,1
1.1238900423049927,0.7186154583711712,1
1.1256288290023804,0.7207979744338403,1
1.127004623413086,0.720606921989833,1
1.1247758865356445,0.7202517915478914,1
1.1247758865356445,0.7191818673025554,1
1.1332894563674927,0.7246254451053635,1
1.1312788724899292,0.7233398774782976,1
1.131561279296875,0.7245968271688853,1
1.1326338052749634,0.7242062217003556,1
1.132240653038025,0.7250318650818165,1
1.1332839727401733,0.7246219388732489,1
1.137559413909912,0.7284377409479774,1
1.1384657621383667,0.7279351757766818,1
1.1325359344482422,0.7241436430793536,1
1.1332671642303467,0.725689192940783,1
1.1344053745269775,0.7253389633406868,1
1.6588959693908691,1.565657379228189,1
1.1303937435150146,0.7238491940193418,1
1.1316052675247192,0.7235485745115543,1
1.130530595779419,0.7239368275557596,1
1.1315020322799683,0.7245588882598264,1
1.131662130355835,0.7246614072837019,1
1.132898211479187,0.7243752830662298,1
1.1328418254852295,0.724339229853399,1
1.1343512535095215,0.7253043583541644,1
1.1348190307617188,0.7266829328162943,1
1.1358144283294678,0.7262399125492673,1
1.1391124725341797,0.7294322441818198,1
1.1399468183517456,0.7288821633373759,1
1.1410753726959229,0.730689190009917,1
1.1416624784469604,0.7299791566546254,1
1.1293880939483643,0.7232052249311706,1
1.1307344436645508,0.7229917696072666,1
1.1334803104400635,0.7258256814103955,1
1.1347765922546387,0.7255763200103585,1
1.127088189125061,0.7217324777028531,1
1.128489375114441,0.7215562724460826,1
1.1298441886901855,0.7234972858286746,1
1.1310052871704102,0.7231649469847535,1
1.132510781288147,0.7252048420796585,1
1.1334235668182373,0.725789345553832,1
1.124835729598999,0.7202901121361159,1
1.1261916160583496,0.7200870849676233,1
1.1294647455215454,0.7221799244278596,1
1.1303631067276,0.7227543367151577,1
1.126039981842041,0.7199901300274105,1
1.1245638132095337,0.7201159901007771,1
1.1260972023010254,0.7200267167973021,1
1.1313613653182983,0.7233926234048914,1
1.1438051462173462,0.7324372042524527,1
1.144498586654663,0.7307038795259378,1
1.127785563468933,0.7221790423265848,1
1.1290287971496582,0.721901178974748,1
1.128818392753601,0.7228404159847066,1
1.1301133632659912,0.7225946507090683,1
1.1276631355285645,0.7221006454259742,1
1.129114031791687,0.7219556780173991,1
1.122409462928772,0.7187364489246948,1
1.1241735219955444,0.7187967153270092,1
1.1252585649490356,0.7205608753361803,1
1.1262892484664917,0.721220874949306,1
1.13005530834198,0.7236324765891239,1
1.1313122510910034,0.7233612197607344,1
1.1254841089248657,0.7196347048024011,1
1.132362723350525,0.7240328918779942,1
1.131932020187378,0.7248342316098777,1
1.130128264427185,0.7236791941189913,1
1.1314506530761719,0.7234497140104097,1
1.1343753337860107,0.7253197552864937,1
1.129076600074768,0.721931744172095,1
1.1288764476776123,0.7218037666999118,1
1.123387336730957,0.7182940283531861,1
1.1281083822250366,0.7223857597626645,1
1.1295274496078491,0.7222200174298659,1
1.1304532289505005,0.7228119608777369,1
1.1314959526062012,0.7234786785365739,1
1.1345759630203247,0.7254480376484261,1
1.126541256904602,0.7213822489005144,1
1.1277060508728027,0.7210554148107541,1
1.130359411239624,0.7227519738196021,1
1.1288807392120361,0.7218065107076536,1
1.1266919374465942,0.7214787373935737,1
1.1281620264053345,0.722420110887567,1
1.1292481422424316,0.7220414282593325,1
1.1323283910751343,0.7240109398160594,1
1.1226304769515991,0.7178100920989325,1
1.1223986148834229,0.7187295023638812,1
1.1237187385559082,0.7185059267288082,1
1.1235886812210083,0.7194915629858837,1
1.1252120733261108,0.7194607652005416,1
1.1185563802719116,0.7152051140826511,1
1.1187349557876587,0.7153192952936878,1
1.1181753873825073,0.7160251528040613,1
1.119766354560852,0.7159787718209837,1
1.1268731355667114,0.7205228486415196,1
1.1278108358383179,0.7211224143331181,1
1.1238906383514404,0.7186158394833576,1
1.1267350912094116,0.7215063709651618,1
1.1226285696029663,0.718876754185963,1
1.1241730451583862,0.7177270596346991,1
1.1245245933532715,0.7200908756116817,1
1.1258374452590942,0.7198606281064818,1
1.125510573387146,0.7207222492873887,1
1.1267555952072144,0.7204476933183672,1
1.1243435144424438,0.7199749214811777,1
1.1257655620574951,0.7198146659768054,1
1.124627709388733,0.7190871228130237,1
1.1205357313156128,0.7175366022997689,1
1.1219578981399536,0.7173800451078317,1
1.1211423873901367,0.717925075354499,1
1.1211423873901367,0.717925075354499,1
1.1237132549285889,0.7195713339314905,1
1.1246216297149658,0.7190832354687227,1
1.1240208148956299,0.7197682803809312,1
1.125221848487854,0.719467015440398,1
1.1289091110229492,0.7228985075537083,1
1.1299479007720947,0.7224888539661318,1
1.1270101070404053,0.7216824777321618,1
1.128238320350647,0.7213957479931832,1
1.1246082782745361,0.719074698555748,1
1.1226792335510254,0.7189091969150375,1
1.1240655183792114,0.7187276577988387,1
1.121176838874817,0.7168806356988114,1
1.1201202869415283,0.7172705719213578,1
1.1218452453613281,0.7173080149046077,1
1.1181457042694092,0.7149425277862417,1
1.126949429512024,0.7216436227931053,1
1.128433108329773,0.7215202954556891,1
1.117175579071045,0.7132595350116964,1
1.1238690614700317,0.7196711048653738,1
1.1250375509262085,0.7182790024031621,1
1.1222440004348755,0.7186304947883291,1
1.1234995126724243,0.7172970435506096,1
1.1234136819839478,0.7193795019828686,1
1.6486316919326782,1.5544017742854175,1
1.1246616840362549,0.7180390305955279,1
1.6464622020721436,1.553922454366495,1
1.118441104888916,0.7161953053760781,1
1.1198811531066895,0.7149869058160315,1
1.118996500968933,0.7154865273210672,1
1.1200735569000244,0.7172406482747761,1
1.1193894147872925,0.7168025569285202,1
1.1207784414291382,0.7166259003134413,1
1.1205384731292725,0.7164724645472084,1
1.1215122938156128,0.7170951256373009,1
1.1261100769042969,0.7211061421921318,1
1.127376914024353,0.7208449646614401,1
1.1302629709243774,0.7226903098678473,1
1.1262329816818237,0.721184844436075,1
1.1272737979888916,0.720779032253198,1
1.1288577318191528,0.7228656068096351,1
1.1301417350769043,0.7226127916491395,1
1.126229166984558,0.7211824016894152,1
1.1274453401565552,0.7208887163404355,1
1.6516367197036743,1.5572350453682615,1
1.1251524686813354,0.7204929364447066,1
1.1263360977172852,0.7201794665615995,1
1.1230525970458984,0.7191482807443585,1
1.1244561672210693,0.7189774387257861,1
1.1240787506103516,0.7198053795958258,1
1.1254243850708008,0.7195965173613268,1
1.1204413175582886,0.71641034326083,1
1.1208276748657227,0.7177235487550714,1
1.122340440750122,0.7176246429090445,1
1.117217779159546,0.715411947056636,1
1.117217779159546,0.7143492123344997,1
1.1231027841567993,0.7191804181301007,1
1.1231027841567993,0.7191804181301007,1
1.119661808013916,0.7159119247434943,1
1.120680809020996,0.7176295030086718,1
1.127414584159851,0.7219414852139262,1
1.1285507678985596,0.7215955270012787,1
1.125146746635437,0.7204892723247169,1
1.1263712644577026,0.7202019521805954,1
1.1310664415359497,0.7232040490950752,1
1.6591919660568237,1.5643584607399093,1
1.1282678842544556,0.7224878971073744,1
1.129264235496521,0.7209775245761665,1
1.133225917816162,0.7256627807425248,1
1.1342347860336304,0.7252298890329476,1
1.124080777168274,0.7198066773049888,1
1.124080777168274,0.7187374142708098,1
1.123350977897644,0.7182707805098175,1
1.121515154838562,0.7181637775046544,1
1.122981309890747,0.7191026319161549,1
1.1231664419174194,0.7192211814649849,1
1.124679446220398,0.7191202033508006,1
1.127010703086853,0.7216828594113273,1
1.1279594898223877,0.720144511117696,1
1.1272578239440918,0.7218411035933779,1
1.1286773681640625,0.7216764752296638,1
1.125749111175537,0.7198041472804616,1
1.1291581392288208,0.7230579731090888,1
1.6513543128967285,1.5585396030930219,1
1.1291581392288208,0.7230579731090888,1
1.126390814781189,0.7202144526603084,1
1.1273314952850342,0.7218882791382439,1
1.1197184324264526,0.7170132438279219,1
1.1212115287780762,0.7169028164280583,1
1.1191691160202026,0.7166614883089208,1
1.1222670078277588,0.7186452276041205,1
1.1234221458435059,0.7193849218270199,1
1.122180700302124,0.7175225048430971,1
1.1265335083007812,0.7203056909177256,1
1.1261197328567505,0.720041122837947,1
1.1210784912109375,0.7168177521880603,1
1.1207579374313354,0.7176788922926982,1
1.1205602884292603,0.7164864132532296,1
1.117314338684082,0.7154737790814605,1
1.1189097166061401,0.7164953815360592,1
1.1218984127044678,0.7184091972081241,1
1.1232991218566895,0.7182376237496032,1
1.122437596321106,0.7176867641954229,1
1.1227493286132812,0.7189540823849101,1
1.1227493286132812,0.7178860858688948,1
1.1250427961349487,0.7204227074782393,1
1.1263337135314941,0.720177942112854,1
1.1294608116149902,0.7221774090874296,1
1.1215378046035767,0.7181782813129466,1
1.1229314804077148,0.7169343839681873,1
1.1198365688323975,0.7170888926385404,1
1.1213700771331787,0.7170041922696329,1
1.123294472694397,0.7193031661497521,1
1.123294472694397,0.7193031661497521,1
1.130303978919983,0.7227165303862697,1
1.1243935823440552,0.7189374219462172,1
1.1323989629745483,0.7251332390681953,1
1.1333997249603271,0.7257740783872086,1
1.1246414184570312,0.7190958883933102,1
1.6613200902938843,1.5679452519157937,1
1.1232316493988037,0.7192629371656997,1
1.1246110200881958,0.7190764516718052,1
1.130912184715271,0.7231054172612424,1
1.1234629154205322,0.7183423533784179,1
1.1197149753570557,0.7170110300887614,1
1.1197149753570557,0.7159459199505186,1
1.1185503005981445,0.7162652289992129,1
1.1203205585479736,0.7173988161209935,1
1.122267484664917,0.7165104566074124,1
1.1194183826446533,0.7168211065359675,1
1.1194183826446533,0.7157562785265805,1
1.117902398109436,0.7158503437462244,1
1.1193333864212036,0.7146371847706526,1
1.117817997932434,0.7136696866359721,1
1.1223480701446533,0.7176295211450301,1
1.1247680187225342,0.7202467533829057,1
1.1259902715682983,0.7199583452710672,1
1.1226407289505005,0.718884540440941,1
1.1256375312805176,0.719732803079173,1
1.1303194761276245,0.7227264393031153,1
1.125270962715149,0.7205688142628244,1
1.1265424489974976,0.7213830122588455,1
1.649495005607605,1.5599229076119507,1
1.1308403015136719,0.7230594551315661,1
1.1290578842163086,0.7229937746734377,1
1.130145788192749,0.7226153832120069,1
1.6665050983428955,1.5744240706131367,1
1.1222959756851196,0.7175962119399413,1
1.1233021020889282,0.7193080516430715,1
1.1274183988571167,0.7219439279605859,1
1.1283586025238037,0.7214726564323928,1
1.1280698776245117,0.7212880456893148,1
1.6451870203018188,1.5542839010808294,1
1.1291468143463135,0.7230507212049427,1
1.1303945779800415,0.722774459438598,1
1.135303020477295,0.7269928562987474,1
1.136081576347351,0.7264107270311987,1
1.6734801530838013,1.5794218558681816,1
1.1298353672027588,0.7234916369770239,1
1.1308025121688843,0.7241109495910985,1
1.131113052368164,0.7221578996997317,1
1.1264032125473022,0.7212938520057653,1
1.1278667449951172,0.7211581626561996,1
1.1400518417358398,0.7289493153046144,1
1.1408445835113525,0.7294561945124874,1
1.128385305404663,0.7225630879029942,1
1.128385305404663,0.7225630879029942,1
1.6462666988372803,1.5537379394312762,1
1.1272826194763184,0.7218569814466661,1
1.1286187171936035,0.721638973790525,1
1.1221973896026611,0.7186006474775805,1
1.123561978340149,0.7184056942237927,1
1.1242115497589111,0.7188210302844996,1
1.1221168041229248,0.7174816496167182,1
1.1257747411727905,0.7198205351044755,1
1.1197572946548462,0.7170381293095178,1
1.1197572946548462,0.7170381293095178,1
1.1192373037338257,0.715640496644361,1
1.6393789052963257,1.5487967075051057,1
1.1194703578948975,0.7168543889592064,1
1.1206783056259155,0.7176278999561763,1
1.1189371347427368,0.716512938777676,1
1.1204571723937988,0.7174862969857451,1
1.1187493801116943,0.7163927098405175,1
1.1201916933059692,0.7162507334771779,1
1.11942458152771,0.7168250759992896,1
1.11942458152771,0.7168250759992896,1
1.6414600610733032,1.5538856940021306,1
1.1203904151916504,0.7174435489191998,1
1.1203904151916504,0.7174435489191998,1
1.638378381729126,1.5494099468667573,1
1.1234058141708374,0.719374463817883,1
1.1246004104614258,0.7190696678748879,1
1.1233110427856445,0.7193137768305553,1
1.1233110427856445,0.7193137768305553,1
1.1247693300247192,0.72024759307707,1
1.1259797811508179,0.7188805682666387,1
1.1222482919692993,0.7186332428783212,1
1.1234036684036255,0.7183044708270927,1
1.6280516386032104,1.5380953173001621,1
1.1208381652832031,0.7177302663083857,1
1.1220829486846924,0.7174600024445323,1
1.1283602714538574,0.7225470573780397,1
1.1295124292373657,0.7211359836004274,1
1.1345999240875244,0.7243840891616106,1
1.1333917379379272,0.7257689638863899,1
1.1368340253829956,0.7268918430552732,1
1.1252684593200684,0.720567211210329,1
1.126556396484375,0.7203203256256822,1
1.634830355644226,1.5491647983713708,1
1.128166675567627,0.7224230879850585,1
1.1292823553085327,0.7231375150471963,1
1.1277590990066528,0.722162095771633,1
1.128963589668274,0.7218594853015591,1
1.1285650730133057,0.722678202339334,1
1.1299195289611816,0.7224707130260605,1
1.134302020072937,0.7263518643080678,1
1.135343313217163,0.7259386814771599,1
1.132606029510498,0.7241884618724708,1
1.6389011144638062,1.5514632710492307,1
1.1323952674865723,0.7251308726573686,1
1.13346266746521,0.7247361963067229,1
1.1357828378677368,0.7262197136033897,1
1.1335774660110474,0.7258878951143855,1
1.1344811916351318,0.7243082845563444,1
1.1340378522872925,0.7251039695665706,1
1.1346230506896973,0.7254781455111494,1
1.1382819414138794,0.7289004124324968,1
1.1390987634658813,0.7272563682762035,1
1.6447728872299194,1.5554572131995608,1
1.1325937509536743,0.7252579718195077,1
1.1337971687316895,0.7249500764657142,1
1.1276406049728394,0.7220862179535151,1
1.129250168800354,0.7220427240407662,1
1.125759243965149,0.7198106261876299,1
1.6402297019958496,1.5527209764349603,1
1.135094165802002,0.7268591159191272,1
1.136386752128601,0.7266058564706206,1
1.134594202041626,0.7265389634350364,1
1.13559889793396,0.7261021023826757,1
1.1275068521499634,0.720928047118069,1
1.6471772193908691,1.5577309835369204,1
1.1382687091827393,0.7278091800878675,1
1.6463336944580078,1.5569332643189544,1
1.133862853050232,0.7249920750286521,1
1.1347883939743042,0.7266633145071834,1
1.1347883939743042,0.7266633145071834,1
1.1339190006256104,0.7250279757966084,1
1.6374943256378174,1.5470162583601894,1
1.1282134056091309,0.7213798175037929,1
1.1252191066741943,0.7205356081754187,1
1.1267927885055542,0.7204714747187968,1
1.1331323385238647,0.7234471107525442,1
1.1298578977584839,0.7224313060259898,1
1.1261069774627686,0.7211041574604707,1
1.127502679824829,0.7209253793327643,1
1.1261135339736938,0.7200371592712087,1
1.126738429069519,0.7215085083684891,1
1.1279819011688232,0.7201588196174851,1
1.1254651546478271,0.7206931653349713,1
1.1269482374191284,0.7194988781192303,1
1.6552817821502686,1.5685445645411489,1
1.1222000122070312,0.7186023268659091,1
1.1236809492111206,0.7184817642161924,1
1.6586003303527832,1.5732669357282207,1
1.1196335554122925,0.7169588927147429,1
1.121078372001648,0.7168176759656231,1
1.6591638326644897,1.572223194547845,1
1.1203385591506958,0.7174103428317942,1
1.1215670108795166,0.7160632398799595,1
1.6591469049453735,1.573785389582772,1
1.1253886222839355,0.7206441577301105,1
1.1268067359924316,0.7194085366870508,1
1.6567343473434448,1.5714969557532388,1
1.125289797782898,0.7195104622296443,1
1.1221437454223633,0.718566296352678,1
1.6587377786636353,1.5718194658930338,1
1.5604580640792847,1.7132184564364257,1
1.1238781213760376,0.7186078361274438,1
1.1293797492980957,0.7210512742373139,1
1.6592483520507812,1.5707249528584057,1
1.551904320716858,1.7038273479295933,1
1.6604735851287842,1.5750438133444518,1
1.1301395893096924,0.7226114196452686,1
1.5522730350494385,1.7071853049104668,1
1.1236910820007324,0.7195571354665308,1
1.6627355813980103,1.5787710814826765,1
1.5394216775894165,1.6930514198860438,1
1.1247940063476562,0.7191934531130211,1
1.6637753248214722,1.579758320143765,1
1.1247503757476807,0.7202354556796045,1
1.666752815246582,1.5841709245649263,1
1.7047569751739502,1.8748866924483385,1
1.1199049949645996,0.7171327094067492,1
1.1211496591567993,0.716863256983113,1
1.6616039276123047,1.5729548549151142,1
1.1292059421539307,0.7230885837781685,1
1.1304996013641357,0.7239169802391493,1
1.637380599975586,1.8039014155651076,1
1.1226298809051514,0.7188775938801273,1
1.6587790250778198,1.5687027793891124,1
1.124218463897705,0.7188254511858615,1
1.5555517673492432,1.7137506302126362,1
1.5235190391540527,1.6726633010487593,1
1.130929946899414,0.7231167744043963,1
1.1308684349060059,0.7241531633068119,1
1.1322487592697144,0.722882990537452,1
1.5216333866119385,1.6676981967300242,1
1.1254225969314575,0.7185248346069867,1
1.5718092918395996,1.7271760652048815,1
1.1273199319839478,0.7218808745624317,1
1.1282463073730469,0.7203276294713807,1
2.326296329498291,2.549602438996284,1
1.1252622604370117,0.718422467946261,1
1.123722791671753,0.7195774407981398,1
1.1234822273254395,0.7194233950869107,1
1.4689635038375854,1.6700574796103145,1
1.1249417066574097,0.718217810733851,1
1.2896560430526733,1.458843115088425,1
1.1390283107757568,0.7293783510836396,1
1.1394788026809692,0.727499003900288,1
1.129891276359558,0.7235274384827556,1
1.1306241750717163,0.72184577652082,1
1.6563656330108643,1.571147211419078,1
1.657750129699707,1.5693066629267907,1
1.1290185451507568,0.7229685838485093,1
1.1295961141586304,0.7211894121475125,1
1.1310018301010132,0.7242385831040693,1
1.1308718919754028,0.7220039311089151,1
1.1298549175262451,0.723504156053655,1
1.1298549175262451,0.722429400465058,1
1.1280701160430908,0.722361255960234,1
1.128714680671692,0.7206266618951661,1
1.1208577156066895,0.7177427853850167,1
1.1216723918914795,0.7161305202725851,1
1.11374032497406,0.7131851544687933,1
1.1148362159729004,0.7138869097826337,1
1.3186126947402954,0.8355953013832086,1
1.1085960865020752,0.7098910342623149,1
1.1097242832183838,0.708502263267963,1
1.1096231937408447,0.7084377228008288,1
1.1072649955749512,0.7090386683497355,1
1.1070104837417603,0.7078226661429003,1
1.1073799133300781,0.7091122560928599,1
1.1073799133300781,0.708058879476013,1
1.1057287454605103,0.7080549284683626,1
1.104790449142456,0.7074540891259022,1
1.097489356994629,0.7017348563002511,1
1.3881949186325073,0.875727560438376,1
1.086025595664978,0.6933718619403711,1
1.084554672241211,0.6769577851564679,1
8.896780014038086,10.546314598522049,1
0.686561107635498,0.6434012405789494,1
2.816962957382202,0.47744961896893445,1
16.630352020263672,8.592754133351468,1
3.0264832973480225,0.3949268565123785,1
2.576517343521118,1.125390467260647,1
1.6992601156234741,1.5504118892969156,1
1.5674329996109009,1.3585645566093658,1
1.5083421468734741,1.2973043647982248,1
1.5689544677734375,1.4688315247431465,1
1.5796632766723633,1.4803595784915926,1
0.9878909587860107,0.6325973391118211,1
0.9878909587860107,0.6325973391118211,1
1.1216754913330078,0.7182664492001962,1
1.1216754913330078,0.7182664492001962,1
1.12091064453125,0.7177766784949204,1
1.12091064453125,0.7177766784949204,1
1.1292364597320557,0.7231081257514463,1
1.1292364597320557,0.7231081257514463,1
1.1290777921676636,0.7230065227575683,1
1.1284778118133545,0.7226223245094926,1
1.1284778118133545,0.7226223245094926,1
1.1304333209991455,0.7238745375159364,1
1.1304333209991455,0.7238745375159364,1
1.3298932313919067,0.8414786569587842,1
1.1322102546691895,0.7250123994443718,1
1.1322102546691895,0.7250123994443718,1
1.1324076652526855,0.7251388115840127,1
1.1324076652526855,0.7251388115840127,1
1.1332519054412842,0.7256794219541441,1
1.1332519054412842,0.7256794219541441,1
1.128719449043274,0.7217033817500217,1
1.1286182403564453,0.722712248120904,1
1.1311742067337036,0.7243489647187559,1
1.1311742067337036,0.723272954178371,1
1.3667830228805542,0.8661204889691018,1
1.130821943283081,0.7241233923318965,1
1.1261636018753052,0.7211404169812011,1
1.1261636018753052,0.7211404169812011,1
1.128928542137146,0.7229109502945064,1
1.1266027688980103,0.7214216381904025,1
1.1271027326583862,0.7217417906744933,1
